"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"conf-init-trigger-1","limit","db/changelog/init/03_conf_init_trigger.yaml","2026-03-11T12:16:16.901","112","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"create_generar_consulta_procedure_oracle","limit","db/changelog/init/03_est_init_trigger.yaml","2026-03-11T12:16:16.907","113","EXECUTED","9:97de448cf31538fdc4bf44731f16b692","sql","","","4.29.2","()","","3227776594"
"est-init-trigger-1","limit","db/changelog/init/03_est_init_trigger.yaml","2026-03-11T12:16:16.91","114","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"monitor-init-trigger-1","limit","db/changelog/init/03_monitor_init_trigger.yaml","2026-03-11T12:16:16.913","115","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"permis-init-trigger-1","limit","db/changelog/init/03_permis_init_trigger.yaml","2026-03-11T12:16:16.915","116","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"permis-init-trigger-2","limit","db/changelog/init/03_permis_init_trigger.yaml","2026-03-11T12:16:16.917","117","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"permis-init-trigger-3","limit","db/changelog/init/03_permis_init_trigger.yaml","2026-03-11T12:16:16.919","118","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"salut-init-trigger-1","limit","db/changelog/init/03_salut_init_trigger.yaml","2026-03-11T12:16:16.921","119","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"tasca-init-trigger-1","limit","db/changelog/init/03_tasca_init_trigger.yaml","2026-03-11T12:16:16.923","120","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"usuaris-init-trigger-1","limit","db/changelog/init/03_usuaris_init_trigger.yaml","2026-03-11T12:16:16.925","121","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"alarmes-init-data-1","limit","db/changelog/init/04_alarmes_init_data.yaml","2026-03-11T12:16:16.927","122","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"avis-init-data-1","limit","db/changelog/init/04_avis_init_data.yaml","2026-03-11T12:16:16.929","123","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"conf-init-data-1","limit","db/changelog/init/04_conf_init_data.yaml","2026-03-11T12:16:16.932","124","EXECUTED","9:d8b9ae2f25e1ddd3431617f05db9e302","insert tableName=com_entorn; insert tableName=com_entorn; insert tableName=com_entorn; insert tableName=com_entorn","","","4.29.2","()","","3227776594"
"est-init-data-1","limit","db/changelog/init/04_est_init_data.yaml","2026-03-11T12:16:16.934","125","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"monitor-init-data-1","limit","db/changelog/init/04_monitor_init_data.yaml","2026-03-11T12:16:16.936","126","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"permis-init-data-1","limit","db/changelog/init/04_permis_init_data.yaml","2026-03-11T12:16:16.938","127","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"salut-init-data-1","limit","db/changelog/init/04_salut_init_data.yaml","2026-03-11T12:16:16.94","128","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"tasca-init-data-1","limit","db/changelog/init/04_tasca_init_data.yaml","2026-03-11T12:16:16.942","129","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"usuaris-init-data-1","limit","db/changelog/init/04_usuaris_init_data.yaml","2026-03-11T12:16:16.944","130","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"est-init-data-1","limit","db/changelog/init/05_est_init_index.yaml","2026-03-11T12:16:16.947","131","EXECUTED","9:c26f75eb3b480cb3f2a328f9dfb258ee","createIndex indexName=com_est_fet_temps_i, tableName=com_est_fet; createIndex indexName=com_est_fet_entornapp_i, tableName=com_est_fet; createIndex indexName=com_est_temps_data_i, tableName=com_est_temps; createIndex indexName=com_est_temps_anualitat_i...","","","4.29.2","()","","3227776594"
"monitor-init-index-1","limit","db/changelog/init/05_monitor_init_index.yaml","2026-03-11T12:16:16.95","132","EXECUTED","9:32b2b66f9534e6958c3a706beb814323","createIndex indexName=com_mon_codi_i, tableName=com_monitor; createIndex indexName=com_mon_usuari_i, tableName=com_monitor; createIndex indexName=com_mon_data_i, tableName=com_monitor; createIndex indexName=com_mon_estat_i, tableName=com_monitor","","","4.29.2","()","","3227776594"
"raw","includeAll","db/changelog/init/scripts/oracle_current_value_fn.sql","2026-03-11T12:16:16.952","133","EXECUTED","9:113079d2d0e0a1ef637f65de10e2c782","sql","","","4.29.2","()","","3227776594"
"avis-upd-table-1","limit","db/changelog/changes/avis/0.1.0/0.1.0_avis_001.yaml","2026-03-11T12:16:16.955","134","EXECUTED","9:8d68edb563d6eeea463b3e723446f1cf","addColumn tableName=com_avis; createTable tableName=com_avis_usuari; addForeignKeyConstraint baseTableName=com_avis_usuari, constraintName=com_avisusr_avis_fk, referencedTableName=com_avis; createTable tableName=com_avis_grup; addForeignKeyConstraint b...","","","4.29.2","()","","3227776594"
